시설명,조사년도,경도(EPSG4326),위도(EPSG4326),좌안(L) 우안(R)
도봉천 보행교 5,2020,127.0475969,37.68045467,R
도봉천 경사로 4,2020,127.0478364,37.68058859,L
도봉천 음수대 1,2020,127.0480192,37.68045449,L
도봉천 징검다리 6,2020,127.0479695,37.68029572,L
도봉천 쉼터 5,2020,127.0482501,37.68036656,L
도봉천 계단 9,2020,127.0485562,37.68037093,L
도봉천 인라인스케이트장 1,2020,127.0487587,37.68016926,L
도봉천 간이체육시설 3,2020,127.0491738,37.68002943,L
도봉천 농구장 1,2020,127.0496526,37.67987044,L
도봉천 쉼터 6,2020,127.0499983,37.67982851,L
도봉천 계단 10,2020,127.0495535,37.68002702,L
도봉천 보행교 6,2020,127.049909,37.6797059,R
도봉천 쉼터 7,2020,127.0475532,37.68032111,R
도봉천 쉼터 8,2020,127.0455184,37.68069077,R
도봉천 보행교 7,2020,127.0457337,37.68083832,R
도봉천 경사로 5,2020,127.0459235,37.68064341,R
도봉천 징검다리 7,2020,127.0438061,37.68011489,R
도봉천 계단 11,2020,127.0437011,37.67991671,R
도봉천 경사로 6,2020,127.0436969,37.67988631,R
도봉천 보행교 8,2020,127.0445801,37.68059324,R
청계천 징검다리 12,2020,127.0193752,37.57114681,R
청계천 계단 33,2020,127.0191388,37.57123045,L
청계천 비상사다리 2,2020,127.0180653,37.57075485,L
청계천 비상사다리 3,2020,127.0176258,37.57054994,L
중랑천 경사로 82,2020,127.0487326,37.6923381,R
안양천 축구장 6,2020,126.878531,37.51801396,L
안양천 파고라 19,2020,126.8778975,37.51803583,L
안양천 계단 66,2020,126.8777302,37.51832173,L
중랑천 간이체육시설 118,2020,127.0484285,37.69318627,R
안양천 화장실 27,2020,126.8776877,37.51837574,L
중랑천 쉼터 118,2020,127.0483846,37.69333945,R
안양천 경사로 48,2020,126.8777766,37.51933315,L
안양천 파고라 20,2020,126.8789204,37.51850316,L
안양천 파고라 21,2020,126.8788611,37.51934666,L
안양천 파고라 22,2020,126.8790232,37.52053502,L
중랑천 농구장 21,2020,127.0494404,37.69113162,R
안양천 계단 67,2020,126.8777605,37.51967214,L
안양천 계단 68,2020,126.8780986,37.5204237,L
안양천 정자 9,2020,126.8781212,37.52046652,L
안양천 간이체육시설 15,2020,126.8780904,37.52028854,L
안양천 경사로 49,2020,126.87852,37.52217658,L
중랑천 쉼터 119,2020,127.0509152,37.68605511,R
안양천 경사로 50,2020,126.8783559,37.52394913,L
안양천 간이체육시설 16,2020,126.8785184,37.52401992,L
안양천 화장실 29,2020,126.8794524,37.52709475,L
안양천 경사로 51,2020,126.8780754,37.52511452,L
중랑천 간이체육시설 119,2020,127.0518722,37.68469647,R
안양천 화장실 28,2020,126.8781949,37.52470018,L
중랑천 보행교 44,2020,127.0518695,37.68101541,L
안양천 계단 69,2020,126.8794777,37.52716123,L
중랑천 파고라 66,2020,127.0519005,37.68460073,R
안양천 음수대 11,2020,126.8797013,37.52710965,L
안양천 경사로 52,2020,126.8807098,37.52869193,L
안양천 경사로 53,2020,126.8876441,37.53296835,L
안양천 계단 70,2020,126.8878585,37.53338977,L
안양천 인라인스케이트장 5,2020,126.8884366,37.53260419,L
한강 쉼터 202,2020,126.93936,37.5237037,L
한강 쉼터 204,2020,127.0805633,37.5180726,L
한강 쉼터 203,2020,126.9385005,37.52327491,L
한강 계단 164,2020,126.9376987,37.52314981,L
한강 쉼터 205,2020,127.0803711,37.51821464,L
한강 경사로 77,2020,127.0812989,37.51840096,L
한강 화장실 88,2020,126.9396734,37.52333751,L
한강 정자 37,2020,127.0797547,37.51829614,L
한강 계단 165,2020,127.0804335,37.51833172,L
한강 파고라 158,2020,126.9404373,37.52284685,L
한강 계단 166,2020,126.9374872,37.52339269,L
한강 계단 167,2020,127.0801846,37.51835217,L
한강 화장실 89,2020,127.0791321,37.51788886,L
한강 화장실 90,2020,126.9415412,37.52173016,L
한강 계단 168,2020,127.0797633,37.51839975,L
한강 계단 169,2020,126.9385314,37.52257107,L
한강 주차장 39,2020,127.0778852,37.51806989,L
한강 정자 38,2020,126.9419128,37.52027523,L
한강 나들목 36,2020,127.0776726,37.5175497,L
한강 계단 170,2020,127.0786238,37.51852441,L
한강 경사로 78,2020,126.9413137,37.5196645,L
한강 구명환 30,2020,127.0785503,37.51861005,L
한강 계단 171,2020,126.9402152,37.5212362,L
한강 화장실 91,2020,126.9420721,37.51908373,L
한강 쉼터 206,2020,126.9416874,37.5191458,L
한강 쉼터 207,2020,126.9419723,37.52012434,L
한강 화장실 92,2020,127.0768874,37.51854357,L
한강 쉼터 208,2020,127.0768622,37.51872604,L
한강 계단 172,2020,127.0775154,37.51870309,L
한강 쉼터 209,2020,127.075669,37.51892503,L
한강 쉼터 210,2020,127.0749872,37.51862363,L
한강 계단 173,2020,127.0764268,37.5188885,L
종합운동장 나들목,2020,127.0746855,37.5181812,L
한강 구명환 31,2020,127.076526,37.51909792,L
한강 쉼터 211,2020,127.0746041,37.51872411,L
한강 경사로 79,2020,127.0759858,37.51900817,L
한강 음수대 80,2020,127.0745377,37.51886268,L
한강 화장실 93,2020,127.0745108,37.51877372,L
한강 계단 174,2020,127.0753156,37.51907617,L
한강 화장실 94,2020,127.0744313,37.51848095,L
한강 파고라 159,2020,127.0743353,37.51865445,L
한강 음수대 81,2020,127.0742899,37.51848779,L
론볼경기장,2020,127.0741064,37.51878524,L
한강 계단 175,2020,127.0741917,37.51926272,L
한강 농구장 15,2020,127.0736089,37.51895674,L
트랙,2020,127.0735351,37.51870901,L
한강 구명환 32,2020,127.0740787,37.51933919,L
한강 주차장 40,2020,127.0732581,37.51882631,L
한강 계단 133,2020,126.9004738,37.53957968,L
한강 파고라 117,2020,126.901224,37.53914558,L
한강 정자 30,2020,126.9015986,37.53934637,L
한강 엘리베이터 8,2020,126.9010538,37.53955089,L
양화2주차장,2020,126.9017054,37.53878896,L
한강 나들목 32,2020,127.1076083,37.52908495,L
한강 주차장 28,2020,126.9024556,37.53831656,L
한강 파고라 118,2020,127.1061337,37.52830016,L
양화1주차장,2020,126.9034522,37.53760559,L
한강 주차장 41,2020,127.0729076,37.51902926,L
한강 계단 176,2020,127.073106,37.5194526,L
한강 계단 178,2020,127.0686611,37.52019409,L
올림픽대교남단 승강기,2022,127.1061537,37.5287572,L
성수 구름다리(제내지) 승강기,2022,127.035875,37.540673,R
성수 구름다리(제외지) 승강기,2022,127.042262,37.538524,R
성수대교북단 승강기,2022,127.037604,37.539715,R
서부이촌동보행육교(제내지) 승강기,2022,126.952888,37.529879,R
한강대교북단(하류) 승강기,2022,126.96075,37.521514,R
옥수역사 승강기,2022,127.018246,37.540949,R
잠실나루역 승강기,2022,127.103467,37.520981,L
잠실대교 남단 승강기,2022,127.095241,37.520077,L
중랑천 둔치(물놀이장-2) 음수대,2023,127.076834,37.566703,L
탄천 보행교 4,2020,127.0674208,37.51840519,L
도림천 징검다리 3,2020,126.8908356,37.51095422,R
중랑천 화장실 6,2020,127.0594506,37.54909869,L
도림천 계단 1,2020,126.8916448,37.51064863,R
도림천 징검다리 4,2020,126.8913412,37.5103589,L
묵동천 비상사다리 9,2020,127.0923834,37.61788061,L
묵동천 비상사다리 10,2020,127.0907545,37.6185982,L
잠원수영장,2020,127.0097098,37.51929801,L
한강 정자 43,2020,127.0107465,37.52091071,L
한강 파고라 202,2020,127.0117193,37.52070452,L
한강 주차장 51,2020,127.0118183,37.52054908,L
한강 계단 205,2020,127.0099051,37.52044902,L
한강 쉼터 279,2020,127.0103033,37.52050063,L
관공선선착장,2020,127.0096619,37.52060672,L
한강 쉼터 280,2020,127.0115383,37.52050406,L
한강 음수대 103,2020,127.0110427,37.52087879,L
중랑천 간이체육시설 10,2020,127.060483,37.54879408,L
중랑천 음수대 8,2020,127.0603868,37.54881214,L
중랑천 계단 16,2020,127.0603444,37.54882793,L
도림천 경사로 3,2020,126.8931405,37.50870382,R
중랑천 쉼터 17,2020,127.0551581,37.55231529,R
중랑천 계단 17,2020,127.0610232,37.54869244,L
도림천 농구장 1,2020,126.8937085,37.50797001,R
도림천 간이체육시설 4,2020,126.8935701,37.50784713,R
도림천 파고라 1,2020,126.8936606,37.50786523,R
중랑천 계단 18,2020,127.0622652,37.54873684,L
도림천 경사로 4,2020,126.8940255,37.50775406,R
중랑천 쉼터 18,2020,127.060875,37.55082337,R
도림천 징검다리 5,2020,126.8932017,37.50745373,L
중랑천 화장실 7,2020,127.0611749,37.55086602,R
중랑천 계단 19,2020,127.0638244,37.54918087,L
중랑천 간이체육시설 11,2020,127.0634141,37.54903806,L
도림천 간이체육시설 5,2020,126.894007,37.50580787,R
도림천 계단 58,2020,126.8940756,37.5053304,R
도림천 징검다리 6,2020,126.8936626,37.50542914,L
중랑천 경사로 6,2020,127.0638287,37.54917411,L
중랑천 계단 20,2020,127.0646538,37.54967034,L
도림천 징검다리 7,2020,126.8930778,37.50213431,R
중랑천 계단 21,2020,127.0652144,37.55018923,L
도림천 계단 2,2020,126.8933296,37.50202304,R
중랑천 간이체육시설 12,2020,127.0654141,37.55047969,L
중랑천 계단 22,2020,127.0658134,37.55094686,L
도림천 계단 3,2020,126.8937904,37.49809507,R
중랑천 계단 23,2020,127.0663912,37.55170676,L
군자교 옆 궁도장,2020,127.0704593,37.55889886,R
중랑천 경사로 7,2020,127.0664451,37.55184751,L
중랑천 화장실 8,2020,127.066501,37.5526809,L
중랑천 쉼터 19,2020,127.0712919,37.5604127,R
중랑천 음수대 9,2020,127.0666399,37.55288692,L
중랑천 파고라 9,2020,127.0666611,37.55291732,L
도림천 징검다리 9,2020,126.9009818,37.4855873,R
중랑천 배드민턴장 2,2020,127.0737294,37.5638501,R
도림천 비상사다리 3,2020,126.8979086,37.48755569,R
도림천 징검다리 8,2020,126.89535,37.49228318,R
도림천 계단 4,2020,126.8954677,37.49241459,R
중랑천 인라인스케이트장 3,2020,127.0745855,37.56539702,R
도림천 비상사다리 1,2020,126.8956507,37.49197101,R
중랑천 인라인스케이트장 4,2020,127.0674104,37.55396318,L
중랑천 파고라 10,2020,127.0676213,37.5541365,L
도림천 계단 5,2020,126.8956421,37.49163001,R
중랑천 간이체육시설 13,2020,127.0671781,37.55367274,L
고덕천 계단 5,2020,127.172759,37.56091647,R
고덕천 징검다리 2,2020,127.1723681,37.56072783,R
고덕천 보행교 4,2020,127.1728666,37.5615808,L
고덕천 경사로 3,2020,127.1732296,37.56194967,R
고덕천 파고라 1,2020,127.1732668,37.56210053,R
고덕천 간이체육시설 1,2020,127.173124,37.5621503,R
고덕천 계단 7,2020,127.1732811,37.56218386,R
고덕천 보행교 5,2020,127.1730685,37.562602,R
고덕천 경사로 4,2020,127.1716464,37.56438467,R
고덕천 보행교 6,2020,127.1711413,37.56437752,R
고덕천 보행교 7,2020,127.1696778,37.56475805,L
고덕천 징검다리 3,2020,127.1674198,37.56543139,L
고덕천 계단 8,2020,127.1664885,37.56589221,R
고덕천 쉼터 1,2020,127.1662879,37.56606369,R
고덕천 계단 9,2020,127.1663061,37.56595554,R
고덕천 징검다리 4,2020,127.164663,37.56640384,L
성내천 징검다리 13,2020,127.144257,37.49922717,L
성내천 간이체육시설 4,2020,127.1447234,37.49916751,L
성내천 경사로 21,2020,127.146063,37.49963266,L
성내천 징검다리 14,2020,127.1461171,37.49985784,L
성내천 징검다리 15,2020,127.1464545,37.50033721,L
성내천 경사로 22,2020,127.1475118,37.50098574,L
성내천 계단 31,2020,127.1474194,37.50113225,R
성내천 경사로 23,2020,127.1474476,37.50110669,R
성내천 징검다리 16,2020,127.146922,37.50084795,L
성내천 계단 32,2020,127.1460761,37.49992115,R
성내천 간이체육시설 5,2020,127.1446623,37.49930281,R
성내천 계단 33,2020,127.1418206,37.49958402,R
성내천 화장실 4,2020,127.1414436,37.49981623,R
성내천 계단 34,2020,127.141299,37.49987322,R
성내천 샤워실,2020,127.13971,37.5006705,R
성내천 경사로 24,2020,127.1399353,37.50058162,R
성내천 간이체육시설 6,2020,127.1390582,37.50097798,R
성내천 간이체육시설 7,2020,127.137978,37.50153009,R
성내천 계단 35,2020,127.1371901,37.5021402,R
성내천 경사로 25,2020,127.137092,37.50262348,R
성내천 계단 36,2020,127.1370939,37.50276354,R
성내천 화장실 5,2020,127.1371543,37.502722,R
성내천 간이체육시설 8,2020,127.1370125,37.50322725,R
성내천 계단 37,2020,127.1370778,37.50364067,R
성내천 간이체육시설 9,2020,127.1370939,37.50389471,R
성내천 계단 38,2020,127.1370536,37.50407844,R
성내천 계단 30,2020,127.1420772,37.49922981,L
성내천 보행교 14,2020,127.1432845,37.49924074,L
성내천 계단 39,2020,127.1368791,37.50482876,R
성내천 경사로 26,2020,127.1369421,37.5049291,R
성내천 계단 40,2020,127.1369515,37.50541226,R
성내천 경사로 27,2020,127.1368956,37.50577723,R
성내천 간이체육시설 10,2020,127.1365817,37.50728396,R
성내천 계단 41,2020,127.1366657,37.50738396,R
성내천 경사로 28,2020,127.1366405,37.50773608,R
성내천 경사로 29,2020,127.1366209,37.50864049,R
성내천 보행교 15,2020,127.1352388,37.51287454,R
성내천 경사로 30,2020,127.1348345,37.51369154,R
성내천 계단 42,2020,127.1342681,37.51480943,R
성내천 계단 43,2020,127.1339299,37.51532566,R
성내천 계단 44,2020,127.1337737,37.5158484,R
도림천 계단 6,2020,126.8966083,37.48938146,R
중랑천 파고라 11,2020,127.0673083,37.55373799,L
도림천 간이체육시설 7,2020,126.8965943,37.48924712,R
중랑천 배드민턴장 3,2020,127.067086,37.55350386,L
도림천 비상사다리 2,2020,126.896545,37.48920458,R
중랑천 파고라 12,2020,127.0669927,37.55355572,L
중랑천 송정체육공원 잔디공간,2020,127.0669119,37.55332939,L
도림천 계단 7,2020,126.8977074,37.48770316,R
도림천 간이체육시설 8,2020,126.8978231,37.48763449,R
안양천 계단 1,2020,126.8840718,37.54297163,L
중랑천 쉼터 2,2020,127.0313416,37.54445133,L
중랑천 쉼터 1,2020,127.031269,37.54674214,R
안양천 화장실 1,2020,126.8843324,37.54274213,L
중랑천 쉼터 3,2020,127.0313951,37.54670628,R
안양천 간이체육시설 1,2020,126.884494,37.54254181,L
중랑천 쉼터 4,2020,127.0318027,37.54697311,R
안양천 경사로 1,2020,126.8843181,37.54288402,L
중랑천 간이체육시설 1,2020,127.0295262,37.54312287,L
양평누리 체육공원 야구장,2022,126.8849076,37.5458196,R
안양천 계단 3,2020,126.8766304,37.55248088,R
안양천 화장실 2,2020,126.8781825,37.55319203,R
안양천 계단 4,2020,126.8845467,37.54688017,R
중랑천 경사로 1,2020,127.0370497,37.54894341,L
안양천 화장실 3,2020,126.8863449,37.54570161,R
중랑천 화장실 1,2020,127.0346539,37.54972125,R
안양천 계단 5,2020,126.8863985,37.54581429,R
중랑천 간이체육시설 2,2020,127.0347501,37.54986538,R
중랑천 파고라 13,2020,127.0668636,37.5532044,L
안양천 파고라 1,2020,126.8861205,37.54445126,R
중랑천 농구장 1,2020,127.03492,37.55009508,R
중랑천 쉼터 5,2020,127.0350531,37.55033831,R
안양천 경사로 2,2020,126.8871512,37.543781,R
안양천 계단 6,2020,126.8870465,37.54384848,R
안양천 화장실 4,2020,126.8869759,37.54376957,R
중랑천 쉼터 6,2020,127.0470017,37.55256809,L
중랑천 축구장 1,2020,127.0359672,37.5510228,R
중랑천 배드민턴장 1,2020,127.0365261,37.55139654,R
도림천 계단 59,2020,126.9009676,37.48565035,R
중랑천 농구장 4,2020,127.0667221,37.55307947,L
도림천 보행교 1,2020,126.9037579,37.48508715,R
도림천 계단 9,2020,126.90654,37.48535605,R
중랑천 파고라 14,2020,127.0748293,37.56587665,R
도림천 계단 14,2020,126.917063,37.48981195,R
도림천 계단 8,2020,126.9087229,37.48600078,R
중랑천 농구장 5,2020,127.0749866,37.56608941,R
중랑천 경사로 10,2020,127.067043,37.55255829,L
도림천 계단 10,2020,126.910757,37.48675304,R
중랑천 계단 24,2020,127.066795,37.55233498,L
도림천 보행교 3,2020,126.9156193,37.48898097,L
도림천 경사로 5,2020,126.9115283,37.48708249,R
중랑천 경사로 8,2020,127.0674946,37.5532536,L
도림천 보행교 2,2020,126.911882,37.48674938,R
도림천 계단 11,2020,126.911582,37.48706676,R
중랑천 경사로 9,2020,127.067136,37.55251386,L
도림천 간이체육시설 9,2020,126.911732,37.48688962,R
중랑천 계단 25,2020,127.0676388,37.55316679,L
도림천 계단 12,2020,126.9120821,37.48729464,R
도림천 계단 13,2020,126.9124791,37.48728045,R
중랑천 계단 26,2020,127.06703,37.55254095,L
도림천 경사로 6,2020,126.915283,37.48883654,R
도림천 배드민턴장 1,2020,126.9155491,37.48895922,R
중랑천 간이체육시설 14,2020,127.0673393,37.55300021,L
도림천 농구장 2,2020,126.9201784,37.48952925,R
중랑천 징검다리 1,2020,127.0756828,37.56614753,R
도림천 배드민턴장 2,2020,126.9204866,37.48943485,R
중랑천 계단 27,2020,127.0682507,37.55394242,L
고덕천 계단 10,2020,127.1645502,37.56657969,R
고덕천 파고라 2,2020,127.1645306,37.56669009,R
고덕천 화장실 1,2020,127.1647246,37.56674275,R
고덕천 경사로 5,2020,127.1627026,37.56733796,R
안양천 골프파크 1,2020,126.8837075,37.54441512,L
안양천 계단 2,2020,126.8803701,37.54752023,L
고덕천 보행교 9,2020,127.1614816,37.56800862,R
고덕천 계단 11,2020,127.1615822,37.56808845,R
고덕천 정자 1,2020,127.1616065,37.56820329,R
고덕천 징검다리 5,2020,127.1598457,37.56921931,L
고덕천 경사로 6,2020,127.159014,37.57001669,R
고덕천 경사로 7,2020,127.1582186,37.57058426,R
고덕천 보행교 10,2020,127.1585345,37.57020793,R
고덕천 경사로 8,2020,127.1624758,37.56714456,L
고덕천 보행교 8,2020,127.1624436,37.5673203,R
고덕천 경사로 9,2020,127.171896,37.56401941,L
고덕천 계단 12,2020,127.1728948,37.56276218,L
고덕천 경사로 10,2020,127.1727827,37.56200213,L
고덕천 계단 13,2020,127.172262,37.56075389,L
고덕천 계단 14,2020,127.1717557,37.55899994,L
고덕천 경사로 11,2020,127.1716327,37.55780179,L
고덕천 계단 15,2020,127.1715668,37.55681304,L
고덕천 징검다리 6,2020,127.1717927,37.55661562,R
고덕천 보행교 11,2020,127.1720144,37.55580328,R
고덕천 계단 16,2020,127.1722994,37.55485344,L
고덕천 징검다리 7,2020,127.1723885,37.55487921,R
고덕천 파고라 3,2020,127.172269,37.55459219,L
고덕천 경사로 12,2020,127.1723421,37.55436684,L
고덕천 간이체육시설 2,2020,127.1722901,37.55451332,L
고덕천 계단 17,2020,127.1726671,37.55361403,L
고덕천 화장실 2,2020,127.1724858,37.55349604,L
고덕물놀이터,2020,127.1725574,37.55328645,L
고덕천 경사로 13,2020,127.1727009,37.55293373,L
한강 배드민턴장 9,2020,126.9615322,37.51203397,L
한강 쉼터 217,2020,126.9618224,37.5116098,L
한강 계단 180,2020,127.0627265,37.5219307,L
한강 간이체육시설 79,2020,126.961221,37.51190964,L
한강 쉼터 216,2020,126.9612087,37.51212274,L
한강 쉼터 218,2020,127.0625032,37.52201078,L
청담나들목,2020,127.0626925,37.52184287,L
한강 간이체육시설 80,2020,127.0623562,37.52212574,L
한강 배드민턴장 10,2020,126.9623233,37.51133117,L
한강 쉼터 219,2020,126.9631696,37.51109222,L
한강 간이체육시설 81,2020,126.9626307,37.51148992,L
한강 계단 181,2020,126.9633778,37.51060367,L
한강 간이체육시설 83,2020,126.9644914,37.51042982,L
한강 쉼터 220,2020,126.9641923,37.51035734,L
한강 간이체육시설 82,2020,126.9635758,37.51080655,L
한강 구명환 35,2020,127.0600316,37.52382393,L
한강 파고라 160,2020,126.9649109,37.50963894,L
한강 음수대 82,2020,126.9648797,37.50974254,L
한강 화장실 95,2020,126.9636382,37.51043684,L
한강 경사로 83,2020,126.9651245,37.50933153,L
한강 경사로 84,2020,127.0557277,37.52652932,L
한강 계단 182,2020,127.0557186,37.52657418,L
한강 정자 39,2020,126.9685509,37.50812552,L
한강 간이체육시설 84,2020,126.9677653,37.50831414,L
한강 쉼터 221,2020,126.9693331,37.50806801,L
한강 계단 177,2020,127.0709565,37.51984928,L
한강 계단 183,2020,127.0522504,37.52866178,L
한강 간이체육시설 85,2020,126.9702481,37.50772237,L
장안 벚꽃길 작은도서관,2020,127.0768523,37.57660958,R
중랑천 파고라 25,2020,127.0752908,37.5843321,L
도림천 계단 30,2020,126.9330381,37.47792549,L
장안 벚꽃길 건강체험관,2020,127.0768196,37.57672971,R
도림천 계단 31,2020,126.9320262,37.47865098,L
중랑천 족구장 3,2020,127.0750957,37.58453157,L
중랑천 쉼터 31,2020,127.0767975,37.57694538,R
도림천 계단 32,2020,126.9288177,37.48159126,L
도림천 계단 33,2020,126.9275207,37.48259397,L
겸재교 아래 면목둔치 체조교실,2020,127.0746236,37.58516932,L
중랑천 간이체육시설 21,2020,127.0765974,37.57837098,R
중랑천 파고라 26,2020,127.0744877,37.58510859,L
중랑천 정자 7,2020,127.0766457,37.57812475,R
중랑천 음수대 30,2020,127.0747342,37.58524393,L
도림천 경사로 14,2020,126.9262534,37.48361133,L
중랑천 게이트볼 5,2020,127.0743622,37.58545399,L
겸재교 아래 게이트볼장 옆 도로진입로,2020,127.0743511,37.58577541,L
도림천 계단 34,2020,126.9243296,37.48535919,L
중랑천 경사로 28,2020,127.0764404,37.57879047,R
중랑천 간이체육시설 22,2020,127.0740339,37.58563595,L
고덕천 경사로 21,2020,127.1736817,37.55066628,R
중랑천 음수대 17,2020,127.0732969,37.58778021,L
중랑천 계단 44,2020,127.0732443,37.58770763,L
중랑천 간이체육시설 30,2020,127.073182,37.58759938,L
중랑천 화장실 19,2020,127.0732541,37.58762128,L
중랑천 정자 9,2020,127.0732816,37.58769857,L
중랑천 계단 45,2020,127.0736395,37.58746521,L
중랑천 간이체육시설 31,2020,127.0735948,37.5871278,L
중랑천 계단 46,2020,127.0740565,37.58698292,L
중랑천 쉼터 40,2020,127.0740013,37.58701337,L
도림천 경사로 24,2020,126.8824767,37.51479574,L
중랑천 쉼터 41,2020,127.0743151,37.58663137,L
안양천 농구장 2,2020,126.8804931,37.51565308,R
안양천 축구장 2,2020,126.8800809,37.51519766,R
중랑천 경사로 42,2020,127.075087,37.58575917,L
안양천 계단 18,2020,126.881206,37.5154263,R
중랑천 계단 47,2020,127.0750333,37.58583805,L
안양천 계단 19,2020,126.881031,37.51524592,R
중랑천 정자 10,2020,127.0746518,37.58603267,L
안양천 간이체육시설 3,2020,126.8798052,37.51434142,R
안양천 파고라 5,2020,126.8796921,37.51429175,R
안양천 화장실 9,2020,126.879992,37.51420196,R
중랑천 경사로 43,2020,127.0753471,37.58541663,L
형진아파트 부근 도서관,2020,127.0745552,37.58608837,L
안양천 골프파크 3,2020,126.879014,37.5139622,R
안양천 정자 5,2020,126.8788943,37.51328853,R
중랑천 쉼터 42,2020,127.0751173,37.58563055,L
안양천 계단 20,2020,126.8785104,37.51237253,R
안양천 경사로 11,2020,126.8779205,37.5117232,R
안양천 계단 21,2020,126.87784,37.51166118,R
중랑천 정자 11,2020,127.0759885,37.58457017,L
중랑천 간이체육시설 32,2020,127.0759078,37.58452767,L
중랑천 계단 48,2020,127.0761033,37.58452529,L
중랑천 간이체육시설 33,2020,127.0761935,37.58417621,L
안양천 계단 22,2020,126.8774476,37.51124631,R
안양천 정자 6,2020,126.8774435,37.51120013,R
중랑천 간이체육시설 34,2020,127.07659,37.58371688,L
중랑천 계단 49,2020,127.0699331,37.5922371,R
중랑천 정자 12,2020,127.0769705,37.58344558,L
안양천 계단 23,2020,126.8764712,37.51005596,R
중랑천 간이체육시설 35,2020,127.0769551,37.58319114,L
중랑천 쉼터 43,2020,127.0699098,37.59238441,R
국로안양천 튜빙 눈썰매장,2020,126.8757051,37.50998421,R
중랑천 정자 13,2020,127.077342,37.58300632,L
중랑천 쉼터 44,2020,127.0772198,37.5828718,L
안양천 계단 24,2020,126.8753818,37.50884184,R
안양천 화장실 10,2020,126.8753012,37.50882261,R
중랑천 계단 50,2020,127.077627,37.58274033,L
안양천 인라인스케이트장 2,2020,126.8747089,37.50880734,R
안양천 경사로 12,2020,126.8747288,37.5078782,R
중랑천 보행교 6,2020,127.0703947,37.5894201,R
안양천 간이체육시설 4,2020,126.8741329,37.50806972,R
안양천 파고라 6,2020,126.8740937,37.50719952,R
안양천 계단 25,2020,126.8743538,37.50725611,R
도림천 계단 35,2020,126.9220689,37.48793409,L
중랑천 파고라 28,2020,127.0737825,37.58610125,L
중랑천 보행교 2,2020,127.0740543,37.58624186,L
도림천 보행교 8,2020,126.9198704,37.48942318,L
도림천 비상사다리 4,2020,126.9197653,37.4894195,L
중랑천 경사로 29,2020,127.0738427,37.58692449,L
도림천 파고라 3,2020,126.9193394,37.48950341,L
중랑천 경사로 30,2020,127.0747219,37.585845,L
중랑천 경사로 31,2020,127.0763829,37.57974534,R
중랑천 게이트볼 7,2020,127.0736718,37.58622054,L
도림천 경사로 15,2020,126.9172159,37.48932652,L
도림천 계단 36,2020,126.9166599,37.48917869,L
중랑천 계단 37,2020,127.0762149,37.58016554,R
도림천 배드민턴장 4,2020,126.9119761,37.48651226,L
도림천 간이체육시설 15,2020,126.9126522,37.48697838,L
도림천 계단 37,2020,126.9120323,37.48638008,L
중랑천 계단 38,2020,127.0761359,37.58045616,R
도림천 농구장 5,2020,126.9119072,37.48639247,L
겸재교 옆 면목둔치2 체조교실,2020,127.0730701,37.58700156,L
중랑천 파고라 29,2020,127.0729964,37.58691826,L
중랑천 경사로 33,2020,127.0758618,37.58087642,R
도림천 계단 38,2020,126.9116056,37.48621307,L
도림천 파고라 4,2020,126.9113296,37.48619977,L
중랑천 쉼터 32,2020,127.0735928,37.58630152,L
중랑천 경사로 34,2020,127.075278,37.58147033,R
도림천 경사로 16,2020,126.9097979,37.48563992,L
장안교 옆 산책로 종합안내도,2020,127.0752993,37.58147912,R
중랑천 족구장 4,2020,127.0733542,37.58666351,L
도림천 계단 39,2020,126.9097831,37.48563505,L
중랑천 파고라 30,2020,127.0735763,37.58646664,L
중랑천 쉼터 33,2020,127.0745162,37.58250808,R
도림천 계단 40,2020,126.9088836,37.48540858,L
중랑천 쉼터 34,2020,127.0743169,37.58274246,R
중랑천 농구장 8,2020,127.0727986,37.58729342,L
도림천 계단 41,2020,126.9080226,37.48518206,L
중랑천 음수대 16,2020,127.0730407,37.58731017,L
도림천 계단 42,2020,126.9073699,37.48498558,L
중랑천 쉼터 12,2020,127.0481393,37.55181071,L
중랑천 경사로 4,2020,127.0528588,37.55104235,L
중랑천 계단 10,2020,127.0519181,37.55112486,L
한강 간이체육시설 86,2020,126.9705076,37.50732939,L
한강 계단 184,2020,126.9696898,37.50790601,L
한강 정자 40,2020,126.9706603,37.50725847,L
한강 쉼터 222,2020,126.9703336,37.50755009,L
한강 계단 185,2020,127.0521741,37.52868659,L
한강 화장실 96,2020,127.0514219,37.5288491,L
안양천 파고라 2,2020,126.8897251,37.53158953,R
중랑천 족구장 1,2020,127.0398709,37.5526546,R
안양천 경사로 5,2020,126.8896104,37.5307605,R
중랑천 계단 5,2020,127.0407455,37.55327374,R
중랑천 쉼터 10,2020,127.0484101,37.55183902,L
안양천 쉼터 1,2020,126.8893165,37.53053504,R
안양천 계단 10,2020,126.8894401,37.53020172,R
성동소방서 밑 공터,2020,127.041365,37.55314513,R
중랑천 화장실 3,2020,127.0490809,37.55181208,L
중랑천 음수대 3,2020,127.0422082,37.55321691,R
중랑천 간이체육시설 4,2020,127.0492733,37.55180299,L
중랑천 간이체육시설 5,2020,127.0423865,37.55342633,R
중랑천 계단 6,2020,127.0496042,37.55161364,L
중랑천 계단 7,2020,127.0423187,37.55359304,R
중랑천 쉼터 11,2020,127.0502495,37.55147881,L
